"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
6.128096571E2,4.819933542E1,1.161825426E1,4.978332911E2,9.451337814E0,1.986290283E2,1.106734418E1,8.001208274E0,8.001208274E0,0.000000000E0
6.138096579E2,4.819926327E1,1.161818949E1,4.978859593E2,9.098608971E0,1.986290283E2,1.107539207E1,8.001208274E0,8.001208274E0,0.000000000E0
6.148096584E2,4.819920252E1,1.161813047E1,4.979975189E2,7.956218719E0,1.986290283E2,1.108262665E1,8.001208274E0,8.001208274E0,0.000000000E0
6.158096588E2,4.819914896E1,1.161807507E1,4.981240862E2,8.018760681E0,1.986290283E2,1.109055459E1,1.200181241E1,1.200181241E1,0.000000000E0
6.168096600E2,4.819908431E1,1.161802995E1,4.982566587E2,8.018760681E0,1.986290283E2,1.109770677E1,1.200181241E1,1.200181241E1,0.000000000E0
6.178096610E2,4.819902338E1,1.161799904E1,4.982587099E2,8.373395920E0,1.984853058E2,1.110407132E1,8.001208274E0,8.001208274E0,0.000000000E0
6.188096611E2,4.819896908E1,1.161797188E1,4.981545999E2,5.874958038E0,1.984853058E2,1.111183582E1,8.001208274E0,8.001208274E0,0.000000000E0
6.198096619E2,4.819890283E1,1.161793875E1,4.980274591E2,5.874958038E0,1.984853058E2,1.111485032E1,8.001208274E0,8.001208274E0,0.000000000E0
6.208096635E2,4.819887712E1,1.161792589E1,4.978874684E2,4.464274883E0,1.984853058E2,1.112077685E1,8.001208274E0,8.001208274E0,0.000000000E0
6.218096632E2,4.819882655E1,1.161790061E1,4.977816237E2,4.148476124E0,1.984853058E2,1.112575609E1,8.001208274E0,8.001208274E0,0.000000000E0
6.228096642E2,4.819878407E1,1.161787936E1,4.977136356E2,5.250714302E0,1.984853058E2,1.112928911E1,8.001208274E0,8.001208274E0,0.000000000E0
6.238096657E2,4.819875393E1,1.161786429E1,4.976709665E2,5.516624451E0,1.984853058E2,1.113379978E1,8.001208274E0,8.001208274E0,0.000000000E0
6.248096654E2,4.819871544E1,1.161784504E1,4.969270148E2,5.516624451E0,1.984853058E2,1.114191792E1,1.200181241E1,1.200181241E1,0.000000000E0
6.258096668E2,4.819864263E1,1.161783700E1,4.964591050E2,5.624086380E0,1.984853058E2,1.114926237E1,1.200181241E1,1.200181241E1,0.000000000E0
6.268096676E2,4.819857666E1,1.161783237E1,4.960736210E2,5.357987881E0,1.984853058E2,1.115678418E1,1.200181241E1,1.200181241E1,0.000000000E0
6.278096677E2,4.819850911E1,1.161782695E1,4.956175285E2,5.357987881E0,1.984853058E2,1.116229574E1,1.200181241E1,1.200181241E1,0.000000000E0
6.288096690E2,4.819845960E1,1.161783056E1,4.953401135E2,4.906715870E0,1.984853058E2,1.116360875E1,1.200181241E1,1.200181241E1,0.000000000E0
6.298096684E2,4.819845957E1,1.161784828E1,4.952980315E2,4.617877483E0,1.984853058E2,1.116852796E1,1.200181241E1,1.200181241E1,0.000000000E0
6.308096702E2,4.819841737E1,1.161782835E1,4.954446799E2,5.064663410E0,1.968839264E2,1.117587533E1,8.001208274E0,8.001208274E0,0.000000000E0
6.318096710E2,4.819835431E1,1.161779875E1,4.954969532E2,6.724199772E0,1.968839264E2,1.118238518E1,1.600241655E1,1.600241655E1,0.000000000E0
6.328096712E2,4.819829828E1,1.161777331E1,4.955236952E2,6.724199772E0,1.968839264E2,1.118666404E1,1.200181241E1,1.200181241E1,0.000000000E0
6.338096716E2,4.819826163E1,1.161775570E1,4.956005533E2,9.050140381E0,1.975641479E2,1.119205883E1,1.200181241E1,1.200181241E1,0.000000000E0
6.348096728E2,4.819821536E1,1.161773379E1,4.962604257E2,9.378121376E0,1.975641479E2,1.119826965E1,1.200181241E1,1.200181241E1,0.000000000E0
6.358096741E2,4.819816210E1,1.161770857E1,4.960690032E2,9.378121376E0,1.975641479E2,1.121022672E1,1.200181241E1,1.200181241E1,0.000000000E0
6.368096743E2,4.819805955E1,1.161766002E1,4.956126944E2,8.535284042E0,1.975656891E2,1.122178047E1,1.200181241E1,1.200181241E1,0.000000000E0
6.378096751E2,4.819796046E1,1.161761310E1,4.952894564E2,8.058451653E0,1.975656891E2,1.122793863E1,1.200181241E1,1.200181241E1,0.000000000E0
6.388096757E2,4.819790765E1,1.161758809E1,4.951984879E2,7.044714928E0,1.975656891E2,1.123688068E1,1.200181241E1,1.200181241E1,0.000000000E0
6.398096765E2,4.819783096E1,1.161755178E1,4.948703679E2,7.044714928E0,1.975656891E2,1.124217120E1,1.200181241E1,1.200181241E1,0.000000000E0
6.408096774E2,4.819778559E1,1.161753030E1,4.945896066E2,6.769681454E0,1.975656891E2,1.124966207E1,1.200181241E1,1.200181241E1,0.000000000E0
6.418096781E2,4.819772139E1,1.161749965E1,4.933722298E2,6.333641529E0,1.977781830E2,1.125779276E1,1.200181241E1,1.200181241E1,0.000000000E0
6.428096789E2,4.819765174E1,1.161746625E1,4.923321419E2,5.791658878E0,1.977781830E2,1.126523090E1,1.200181241E1,1.200181241E1,0.000000000E0
6.438096793E2,4.819758803E1,1.161743569E1,4.913175689E2,5.791658878E0,1.977781830E2,1.127131740E1,1.200181241E1,1.200181241E1,0.000000000E0
6.448096797E2,4.819753589E1,1.161741068E1,4.904654452E2,5.260730267E0,1.977781830E2,1.127662025E1,1.200181241E1,1.200181241E1,0.000000000E0
6.458096802E2,4.819749046E1,1.161738890E1,4.903918117E2,5.087652206E0,1.977781830E2,1.128266719E1,1.200181241E1,1.200181241E1,0.000000000E0
6.468096811E2,4.819743867E1,1.161736405E1,4.908583136E2,4.806954384E0,1.977781830E2,1.128890120E1,1.200181241E1,1.200181241E1,0.000000000E0
6.478096831E2,4.819738526E1,1.161733844E1,4.913103585E2,4.806954384E0,1.977781830E2,1.129312524E1,1.200181241E1,1.200181241E1,0.000000000E0
6.488096830E2,4.819734908E1,1.161732109E1,4.977642433E2,4.769562721E0,1.977781830E2,1.129843585E1,1.200181241E1,1.200181241E1,0.000000000E0
6.498096839E2,4.819730359E1,1.161729927E1,4.983400958E2,4.549501419E0,1.977781830E2,1.130565529E1,1.200181241E1,1.200181241E1,0.000000000E0
6.508096848E2,4.819724175E1,1.161726961E1,4.983335759E2,4.567700863E0,1.977781830E2,1.131243230E1,1.200181241E1,1.200181241E1,0.000000000E0
6.518096849E2,4.819718370E1,1.161724171E1,4.982069656E2,5.097818375E0,1.979643860E2,1.131888850E1,1.200181241E1,1.200181241E1,0.000000000E0
6.528096857E2,4.819713061E1,1.161720647E1,4.980620292E2,4.567700863E0,1.979643860E2,1.131969981E1,8.001208274E0,8.001208274E0,0.000000000E0
6.538096865E2,4.819713268E1,1.161721697E1,4.979524489E2,4.404255867E0,1.979643860E2,1.132050605E1,1.200181241E1,1.200181241E1,0.000000000E0
6.548096870E2,4.819712578E1,1.161721362E1,4.978826591E2,3.070811272E0,1.979643860E2,1.132382617E1,1.200181241E1,1.200181241E1,0.000000000E0
6.558096882E2,4.819709737E1,1.161719984E1,4.978390407E2,3.071902275E0,1.979643860E2,1.132750465E1,1.200181241E1,1.200181241E1,0.000000000E0
6.568096887E2,4.819706589E1,1.161718458E1,4.978118822E2,3.071902275E0,1.979643860E2,1.133063494E1,1.200181241E1,1.200181241E1,0.000000000E0
6.578096892E2,4.819703911E1,1.161717159E1,4.977948841E2,3.177028179E0,1.979643860E2,1.133384781E1,1.200181241E1,1.200181241E1,0.000000000E0
6.588096898E2,4.819701238E1,1.161715513E1,4.977842854E2,3.553123474E0,1.979643860E2,1.133825370E1,6.000906205E0,6.000906205E0,0.000000000E0
6.598096906E2,4.819697575E1,1.161713244E1,4.977776774E2,3.997362375E0,1.979643860E2,1.134307897E1,6.000906205E0,6.000906205E0,0.000000000E0
6.608096907E2,4.819693410E1,1.161711416E1,4.977735559E2,3.997362375E0,1.979643860E2,1.134550161E1,6.000906205E0,6.000906205E0,0.000000000E0
6.618096923E2,4.819691269E1,1.161710812E1,4.977709465E2,5.151292801E0,1.979643860E2,1.135089080E1,6.000906205E0,6.000906205E0,0.000000000E0
6.628096933E2,4.819686785E1,1.161708055E1,4.977693672E2,6.496182919E0,1.979643860E2,1.135508881E1,8.001208274E0,8.001208274E0,0.000000000E0
6.638096935E2,4.819683240E1,1.161706106E1,4.977683304E2,6.496182919E0,1.979643860E2,1.135926305E1,8.001208274E0,8.001208274E0,0.000000000E0
6.648096941E2,4.819679645E1,1.161704483E1,4.977677323E2,5.618052959E0,1.979645538E2,1.136703226E1,8.001208274E0,8.001208274E0,0.000000000E0
6.658096950E2,4.819673091E1,1.161700851E1,4.977673429E2,5.048330307E0,1.979645538E2,1.137066268E1,8.001208274E0,8.001208274E0,0.000000000E0
6.668096963E2,4.819669894E1,1.161699860E1,4.977670843E2,4.702752113E0,1.979645538E2,1.137661138E1,6.000906205E0,6.000906205E0,0.000000000E0
6.678096968E2,4.819664832E1,1.161697263E1,4.977669485E2,4.702752113E0,1.979646606E2,1.138057943E1,8.001208274E0,8.001208274E0,0.000000000E0
6.688096973E2,4.819661371E1,1.161695954E1,4.977897865E2,3.760586739E0,1.979645538E2,1.138141138E1,8.001208274E0,8.001208274E0,0.000000000E0
6.698096980E2,4.819660627E1,1.161696062E1,4.978460132E2,3.326186895E0,1.979646606E2,1.138417545E1,8.001208274E0,8.001208274E0,0.000000000E0
6.708096986E2,4.819658301E1,1.161694747E1,4.978928346E2,4.221147537E0,1.979645538E2,1.139035118E1,8.001208274E0,8.001208274E0,0.000000000E0
6.718096989E2,4.819653091E1,1.161691858E1,4.979567880E2,4.990925312E0,1.979645538E2,1.139411765E1,8.001208274E0,8.001208274E0,0.000000000E0
6.728097001E2,4.819649805E1,1.161693092E1,4.980732663E2,4.751354218E0,1.979645538E2,1.139894212E1,8.001208274E0,8.001208274E0,0.000000000E0
6.738097012E2,4.819646523E1,1.161688837E1,4.981884603E2,4.751354218E0,1.979645538E2,1.140300727E1,8.001208274E0,8.001208274E0,0.000000000E0
6.748097018E2,4.819642993E1,1.161687406E1,4.983150065E2,4.464867592E0,1.979645538E2,1.140985075E1,8.001208274E0,8.001208274E0,0.000000000E0
6.758097025E2,4.819637929E1,1.161682160E1,4.984385132E2,4.464867592E0,1.983070831E2,1.141599501E1,8.001208274E0,8.001208274E0,0.000000000E0
6.768097024E2,4.819632694E1,1.161679505E1,4.985571017E2,4.461986542E0,1.983070831E2,1.142195210E1,1.200181241E1,1.200181241E1,0.000000000E0
6.778097037E2,4.819627337E1,1.161679590E1,4.986353179E2,4.461986542E0,1.983070831E2,1.142803536E1,1.200181241E1,1.200181241E1,0.000000000E0
6.788097042E2,4.819622315E1,1.161676334E1,4.986846130E2,4.531354904E0,1.983070831E2,1.143381445E1,8.001208274E0,8.001208274E0,0.000000000E0
6.798097050E2,4.819617386E1,1.161673860E1,4.987154153E2,4.531354904E0,1.983070831E2,1.143462359E1,8.001208274E0,8.001208274E0,0.000000000E0
6.808097056E2,4.819616696E1,1.161674203E1,4.987346454E2,4.250885010E0,1.983070831E2,1.143714373E1,8.001208274E0,8.001208274E0,0.000000000E0
6.818097061E2,4.819614738E1,1.161672489E1,4.987466758E2,4.095737457E0,1.983070831E2,1.143951792E1,8.001208274E0,8.001208274E0,0.000000000E0
6.828097076E2,4.819612605E1,1.161672611E1,4.987541960E2,4.118115425E0,1.983070831E2,1.144235230E1,1.200181241E1,1.200181241E1,0.000000000E0
6.838097080E2,4.819610283E1,1.161671034E1,4.987588482E2,4.193846703E0,1.983070831E2,1.144660597E1,8.001208274E0,8.001208274E0,0.000000000E0
6.848097090E2,4.819606673E1,1.161669132E1,4.987617853E2,4.118115425E0,1.983070831E2,1.145088604E1,8.001208274E0,8.001208274E0,0.000000000E0
6.858097095E2,4.819602922E1,1.161667838E1,4.987636171E2,4.046085835E0,1.980210876E2,1.145362876E1,1.200181241E1,1.200181241E1,0.000000000E0
6.868097101E2,4.819600576E1,1.161666697E1,4.987647891E2,4.074522495E0,1.980213776E2,1.145929885E1,1.200181241E1,1.200181241E1,0.000000000E0
6.878097115E2,4.819595725E1,1.161664336E1,4.987670486E2,4.250624180E0,1.980213776E2,1.146419708E1,1.200181241E1,1.200181241E1,0.000000000E0
6.888097116E2,4.819591535E1,1.161662297E1,4.987850175E2,4.250624180E0,1.980213776E2,1.146852156E1,1.200181241E1,1.200181241E1,0.000000000E0
6.898097123E2,4.819587836E1,1.161660497E1,4.988216410E2,4.541527748E0,1.980213776E2,1.147205180E1,1.200181241E1,1.200181241E1,0.000000000E0
6.908097124E2,4.819584816E1,1.161659028E1,4.988658979E2,4.363488197E0,1.980213776E2,1.147547948E1,1.200181241E1,1.200181241E1,0.000000000E0
6.918097141E2,4.819581884E1,1.161657601E1,4.989220691E2,4.440877914E0,1.980213776E2,1.147849967E1,1.200181241E1,1.200181241E1,0.000000000E0
6.928097152E2,4.819579244E1,1.161656641E1,4.989992622E2,4.363488197E0,1.980213776E2,1.147998027E1,8.001208274E0,8.001208274E0,0.000000000E0
6.938097153E2,4.819577996E1,1.161655943E1,4.990788321E2,3.790727615E0,1.980213776E2,1.148238364E1,8.001208274E0,8.001208274E0,0.000000000E0
6.948097160E2,4.819575991E1,1.161654734E1,4.991483674E2,2.922270775E0,1.980213776E2,1.148403496E1,1.200181241E1,1.200181241E1,0.000000000E0
6.958097171E2,4.819574578E1,1.161654046E1,4.992239855E2,2.922270775E0,1.980213776E2,1.149056959E1,1.200181241E1,1.200181241E1,0.000000000E0
6.968097172E2,4.819568988E1,1.161651326E1,4.992862043E2,2.239510536E0,1.980213776E2,1.149425165E1,1.200181241E1,1.200181241E1,0.000000000E0
6.978097172E2,4.819565839E1,1.161649793E1,4.993835578E2,2.239510536E0,1.980213776E2,1.149821833E1,1.200181241E1,1.200181241E1,0.000000000E0
6.988097192E2,4.819562409E1,1.161648321E1,4.994724496E2,3.693334579E0,1.980213776E2,1.150484656E1,8.001208274E0,8.001208274E0,0.000000000E0
6.998097188E2,4.819556799E1,1.161645297E1,4.995490146E2,4.802358150E0,1.980213776E2,1.151214025E1,8.001208274E0,8.001208274E0,0.000000000E0
7.008097202E2,4.819550484E1,1.161642639E1,4.996241272E2,4.802358150E0,1.980213776E2,1.151971742E1,8.001208274E0,8.001208274E0,0.000000000E0
7.018097211E2,4.819544076E1,1.161639161E1,4.996770119E2,4.822630882E0,1.980213776E2,1.152555307E1,8.001208274E0,8.001208274E0,0.000000000E0
7.028097219E2,4.819539174E1,1.161636348E1,4.997105902E2,5.037261486E0,1.980213776E2,1.153165550E1,8.001208274E0,8.001208274E0,0.000000000E0
7.038097225E2,4.819533975E1,1.161633710E1,4.997316360E2,5.327106953E0,1.982018738E2,1.153669946E1,8.001208274E0,8.001208274E0,0.000000000E0
7.048097230E2,4.819529588E1,1.161631981E1,4.997447819E2,5.054992199E0,1.982018738E2,1.153717690E1,6.000906205E0,6.000906205E0,0.000000000E0
7.058097236E2,4.819529565E1,1.161632624E1,4.997530178E2,5.054992199E0,1.982018738E2,1.153859121E1,8.001208274E0,8.001208274E0,0.000000000E0
7.068097236E2,4.819528502E1,1.161631577E1,4.997581261E2,3.249393225E0,1.982018738E2,1.154159880E1,8.001208274E0,8.001208274E0,0.000000000E0
7.078097252E2,4.819526004E1,1.161630019E1,4.997613286E2,3.249393225E0,1.982018738E2,1.154361176E1,8.001208274E0,8.001208274E0,0.000000000E0
7.088097261E2,4.819524321E1,1.161629019E1,4.997563754E2,3.249393225E0,1.982018738E2,1.154866714E1,8.001208274E0,8.001208274E0,0.000000000E0
7.098097262E2,4.819519913E1,1.161627348E1,4.997447290E2,3.297881126E0,1.982018738E2,1.155443386E1,1.200181241E1,1.200181241E1,0.000000000E0
7.108097274E2,4.819514985E1,1.161624924E1,4.997121983E2,6.171198368E0,1.982018738E2,1.155827163E1,1.200181241E1,1.200181241E1,0.000000000E0
7.118097280E2,4.819511706E1,1.161623311E1,4.996545080E2,6.576941490E0,1.982018738E2,1.156415240E1,1.200181241E1,1.200181241E1,0.000000000E0
7.128097286E2,4.819506680E1,1.161620840E1,4.995779321E2,6.576941490E0,1.982018738E2,1.157099366E1,1.200181241E1,1.200181241E1,0.000000000E0
7.138097299E2,4.819500834E1,1.161617964E1,4.994692552E2,6.796668530E0,1.982018738E2,1.157996099E1,8.001208274E0,8.001208274E0,0.000000000E0
7.148097304E2,4.819493170E1,1.161614196E1,4.993174330E2,7.257650852E0,1.982018738E2,1.158825134E1,1.200181241E1,1.200181241E1,0.000000000E0
7.158097311E2,4.819486086E1,1.161610711E1,4.992257310E2,7.749821663E0,1.982018738E2,1.159675671E1,1.200181241E1,1.200181241E1,0.000000000E0
7.168097312E2,4.819478827E1,1.161607095E1,4.992432575E2,7.749821663E0,1.984859314E2,1.160606609E1,1.200181241E1,1.200181241E1,0.000000000E0
7.178097317E2,4.819470884E1,1.161603123E1,4.993952482E2,7.749821663E0,1.984859314E2,1.161327088E1,1.200181241E1,1.200181241E1,0.000000000E0
7.188097327E2,4.819464737E1,1.161600049E1,4.996422588E2,7.136133671E0,1.984859314E2,1.161830424E1,1.200181241E1,1.200181241E1,0.000000000E0
7.198097339E2,4.819460443E1,1.161597902E1,4.998314252E2,7.136133671E0,1.984859314E2,1.162293149E1,1.200181241E1,1.200181241E1,0.000000000E0
7.208097345E2,4.819456495E1,1.161595928E1,4.999819031E2,5.837395668E0,1.984859314E2,1.162705838E1,1.200181241E1,1.200181241E1,0.000000000E0
7.218097353E2,4.819452974E1,1.161594167E1,5.000989040E2,5.676482201E0,1.984859314E2,1.163212289E1,1.200181241E1,1.200181241E1,0.000000000E0
7.228097363E2,4.819448597E1,1.161592280E1,5.001966820E2,5.828197479E0,1.984859314E2,1.163745023E1,8.001208274E0,8.001208274E0,0.000000000E0
7.238097359E2,4.819444050E1,1.161590012E1,5.002866051E2,6.131812572E0,1.984859314E2,1.164252835E1,8.001208274E0,8.001208274E0,0.000000000E0
7.248097371E2,4.819439731E1,1.161587786E1,5.003695354E2,5.913002014E0,1.984859314E2,1.164789105E1,8.001208274E0,8.001208274E0,0.000000000E0
7.258097380E2,4.819435157E1,1.161585494E1,5.004046350E2,5.913002014E0,1.984859314E2,1.165177376E1,8.001208274E0,8.001208274E0,0.000000000E0
7.268097388E2,4.819431857E1,1.161583781E1,5.003986968E2,4.080503464E0,1.984859314E2,1.165592497E1,8.001208274E0,8.001208274E0,0.000000000E0
7.278097398E2,4.819428308E1,1.161582043E1,5.003642101E2,4.080503464E0,1.984859314E2,1.165908310E1,8.001208274E0,8.001208274E0,0.000000000E0
7.288097399E2,4.819425620E1,1.161580669E1,5.003017099E2,3.518463135E0,1.984859314E2,1.166226637E1,8.001208274E0,8.001208274E0,0.000000000E0
7.298097405E2,4.819422921E1,1.161579237E1,5.002191599E2,3.518463135E0,1.984859314E2,1.166589335E1,8.001208274E0,8.001208274E0,0.000000000E0
7.308097417E2,4.819419829E1,1.161577677E1,5.001259805E2,3.433744907E0,1.984859314E2,1.166918814E1,6.000906205E0,6.000906205E0,0.000000000E0
7.318097422E2,4.819417034E1,1.161576204E1,5.000304749E2,3.433744907E0,1.984859314E2,1.167282696E1,6.000906205E0,6.000906205E0,0.000000000E0
7.328097430E2,4.819413920E1,1.161574694E1,4.999388564E2,3.433744907E0,1.984859314E2,1.167736102E1,6.000906205E0,6.000906205E0,0.000000000E0
7.338097445E2,4.819410044E1,1.161572794E1,4.998749827E2,3.850248575E0,1.984859314E2,1.168255206E1,6.000906205E0,6.000906205E0,0.000000000E0
7.348097447E2,4.819405624E1,1.161570541E1,4.998343729E2,5.110209465E0,1.984859314E2,1.168785358E1,6.000906205E0,6.000906205E0,0.000000000E0
7.358097451E2,4.819401107E1,1.161568252E1,4.998089435E2,5.110209465E0,1.984859314E2,1.169289881E1,6.000906205E0,6.000906205E0,0.000000000E0
7.368097460E2,4.819396840E1,1.161565938E1,4.997931071E2,4.995983124E0,1.984859314E2,1.169786276E1,6.000906205E0,6.000906205E0,0.000000000E0
7.378097465E2,4.819392605E1,1.161563817E1,4.997831739E2,4.995983124E0,1.984859314E2,1.170262463E1,6.000906205E0,6.000906205E0,0.000000000E0
7.388097469E2,4.819388588E1,1.161561591E1,4.997769620E2,4.884051800E0,1.984859314E2,1.170687939E1,6.000906205E0,6.000906205E0,0.000000000E0
7.398097475E2,4.819384925E1,1.161559931E1,4.997730999E2,4.884051800E0,1.984859314E2,1.171170483E1,6.000906205E0,6.000906205E0,0.000000000E0
7.408097485E2,4.819380794E1,1.161557939E1,4.997706812E2,4.553266525E0,1.984859314E2,1.171622618E1,6.000906205E0,6.000906205E0,0.000000000E0
7.418097490E2,4.819376951E1,1.161555947E1,4.997691759E2,4.553266525E0,1.984859314E2,1.172062259E1,6.000906205E0,6.000906205E0,0.000000000E0
7.428097506E2,4.819373199E1,1.161554074E1,4.997682563E2,4.572898865E0,1.981369171E2,1.172474607E1,6.000906205E0,6.000906205E0,0.000000000E0
7.438097503E2,4.819369661E1,1.161552407E1,4.997676700E2,4.572898865E0,1.981369171E2,1.172859213E1,6.000906205E0,6.000906205E0,0.000000000E0
7.448097513E2,4.819366316E1,1.161551087E1,4.997672818E2,4.568473339E0,1.981369171E2,1.173316873E1,6.000906205E0,6.000906205E0,0.000000000E0
7.458097521E2,4.819362355E1,1.161549409E1,4.997670781E2,4.354031086E0,1.981369171E2,1.173729112E1,6.000906205E0,6.000906205E0,0.000000000E0
7.468097529E2,4.819358761E1,1.161548043E1,4.997668930E2,4.426938534E0,1.981369171E2,1.174140099E1,6.000906205E0,6.000906205E0,0.000000000E0
7.478097543E2,4.819355104E1,1.161547241E1,4.997668195E2,4.426938534E0,1.981369171E2,1.174547872E1,6.000906205E0,6.000906205E0,0.000000000E0
7.488097548E2,4.819351476E1,1.161546442E1,4.997667573E2,4.426938534E0,1.981369171E2,1.174974551E1,6.000906205E0,6.000906205E0,0.000000000E0
7.498097554E2,4.819347672E1,1.161545687E1,4.997667510E2,4.437736034E0,1.982902679E2,1.175536679E1,6.000906205E0,6.000906205E0,0.000000000E0
7.508097557E2,4.819343672E1,1.161541049E1,4.997666955E2,5.312441349E0,1.982902679E2,1.176133651E1,6.000906205E0,6.000906205E0,0.000000000E0
7.518097564E2,4.819338598E1,1.161538420E1,4.997666899E2,7.020169258E0,1.982902679E2,1.176901166E1,6.000906205E0,6.000906205E0,0.000000000E0
7.528097570E2,4.819332059E1,1.161535102E1,4.997666894E2,7.020169258E0,1.982902679E2,1.177692893E1,6.000906205E0,6.000906205E0,0.000000000E0
7.538097575E2,4.819325371E1,1.161531436E1,4.997521874E2,7.946084976E0,1.982902679E2,1.178436195E1,6.000906205E0,6.000906205E0,0.000000000E0
7.548097589E2,4.819319081E1,1.161528045E1,4.996609789E2,8.087540627E0,1.982902679E2,1.179207416E1,6.000906205E0,6.000906205E0,0.000000000E0
7.558097601E2,4.819312534E1,1.161524610E1,4.995154078E2,8.087540627E0,1.982902679E2,1.179912463E1,6.000906205E0,6.000906205E0,0.000000000E0
7.568097596E2,4.819306576E1,1.161521355E1,4.993680260E2,7.886663914E0,1.982902679E2,1.180610645E1,6.000906205E0,6.000906205E0,0.000000000E0
7.578097613E2,4.819300608E1,1.161518428E1,4.992427654E2,6.825514317E0,1.982902679E2,1.181322974E1,6.000906205E0,6.000906205E0,0.000000000E0
7.588097610E2,4.819294549E1,1.161515308E1,4.992269983E2,7.626010895E0,1.982902679E2,1.182155875E1,6.000906205E0,6.000906205E0,0.000000000E0
7.598097624E2,4.819287426E1,1.161511830E1,4.992960637E2,8.863959312E0,1.982902679E2,1.183078088E1,6.000906205E0,6.000906205E0,0.000000000E0
7.608097636E2,4.819279563E1,1.161507873E1,4.994097024E2,8.863959312E0,1.982902679E2,1.183940215E1,6.000906205E0,6.000906205E0,0.000000000E0
7.618097645E2,4.819272001E1,1.161505305E1,4.995305451E2,9.003973961E0,1.984580231E2,1.184823455E1,6.000906205E0,6.000906205E0,0.000000000E0
7.628097651E2,4.819264543E1,1.161501204E1,4.996178857E2,8.592029572E0,1.984580231E2,1.185682006E1,6.000906205E0,6.000906205E0,0.000000000E0
7.638097653E2,4.819257247E1,1.161497415E1,4.996735863E2,8.701719284E0,1.984580231E2,1.186519613E1,6.000906205E0,6.000906205E0,0.000000000E0
7.648097662E2,4.819250122E1,1.161493746E1,4.997085448E2,8.611711502E0,1.984580231E2,1.187310505E1,6.000906205E0,6.000906205E0,0.000000000E0
7.658097671E2,4.819243400E1,1.161490259E1,4.997303878E2,8.611711502E0,1.984580231E2,1.187955023E1,6.000906205E0,6.000906205E0,0.000000000E0
7.668097675E2,4.819237909E1,1.161487478E1,4.997439979E2,6.867223263E0,1.984580231E2,1.188722328E1,6.000906205E0,6.000906205E0,0.000000000E0
7.678097677E2,4.819231352E1,1.161484253E1,4.997525000E2,6.867223263E0,1.984580231E2,1.189313863E1,6.000906205E0,6.000906205E0,0.000000000E0
7.688097686E2,4.819226345E1,1.161481556E1,4.997578546E2,6.685099125E0,1.984580231E2,1.189961473E1,4.000604137E0,4.000604137E0,0.000000000E0
7.698097695E2,4.819220821E1,1.161478785E1,4.997611366E2,6.685099125E0,1.988498383E2,1.190692180E1,4.000604137E0,4.000604137E0,0.000000000E0
7.708097706E2,4.819214630E1,1.161475481E1,4.997258691E2,7.328776836E0,1.988516083E2,1.191467594E1,4.000604137E0,4.000604137E0,0.000000000E0
7.718097714E2,4.819208048E1,1.161472023E1,4.995618321E2,8.000286102E0,1.988516083E2,1.192212570E1,6.000906205E0,6.000906205E0,0.000000000E0
7.728097723E2,4.819201681E1,1.161468898E1,4.992795593E2,7.657066822E0,1.988516083E2,1.192870541E1,6.000906205E0,6.000906205E0,0.000000000E0
7.738097725E2,4.819196053E1,1.161466156E1,4.989838149E2,7.657066822E0,1.988516083E2,1.193489587E1,6.000906205E0,6.000906205E0,0.000000000E0
7.748097731E2,4.819190768E1,1.161463532E1,4.987294602E2,5.090426922E0,1.988516083E2,1.193948149E1,6.000906205E0,6.000906205E0,0.000000000E0
7.758097737E2,4.819186860E1,1.161461554E1,4.986384913E2,5.090426922E0,1.988516083E2,1.194380117E1,6.000906205E0,6.000906205E0,0.000000000E0
7.768097742E2,4.819183205E1,1.161459580E1,4.986915770E2,4.793328285E0,1.988516083E2,1.194926909E1,6.000906205E0,6.000906205E0,0.000000000E0
7.778097748E2,4.819178466E1,1.161457612E1,4.988327315E2,4.670763016E0,1.988516083E2,1.195337410E1,3.000453103E0,3.000453103E0,0.000000000E0
7.788097762E2,4.819174888E1,1.161456247E1,4.990261439E2,4.562729359E0,1.988516083E2,1.195752729E1,6.000906205E0,6.000906205E0,0.000000000E0
7.798097779E2,4.819171255E1,1.161454947E1,4.992418657E2,4.562729359E0,1.988516083E2,1.196276749E1,6.000906205E0,6.000906205E0,0.000000000E0
7.808097777E2,4.819166592E1,1.161453930E1,4.994675639E2,4.558844090E0,1.988516083E2,1.196753283E1,8.001208274E0,8.001208274E0,0.000000000E0
7.818097785E2,4.819162435E1,1.161452366E1,4.996886566E2,4.558844090E0,1.988516083E2,1.197289607E1,8.001208274E0,8.001208274E0,0.000000000E0
7.828097788E2,4.819157837E1,1.161450179E1,4.999230767E2,5.770956516E0,1.988516083E2,1.197881005E1,8.001208274E0,8.001208274E0,0.000000000E0
7.838097802E2,4.819152786E1,1.161447678E1,5.001890419E2,6.439283371E0,1.988516083E2,1.198574342E1,8.001208274E0,8.001208274E0,0.000000000E0
7.848097804E2,4.819146629E1,1.161446202E1,5.004944714E2,6.439283371E0,1.988516083E2,1.199259645E1,8.001208274E0,8.001208274E0,0.000000000E0
